"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gn","gn1","human_mouse","lca","name"
"36457461",119.077598879685,-10.032700127447,1.31256066581453,-7.64360870224698,2.11216651108557e-14,1.74157729595874e-11,"","","False",NA,"SRS011529.203912-T1-C"
"46382125",97.7318750903403,-9.74738081422127,1.32352406520242,-7.36471747699616,1.77522427512289e-13,1.34177368128039e-10,"","","False",NA,"SRS017821.156449-T1-C"
"39490261",92.7664070838126,-9.67155738621086,1.32679787328048,-7.28939771534165,3.1134370055848e-13,2.17222104928109e-10,"","","False",NA,"SRS013951.243304-T1-C"
"17773601",63.6752873389496,9.80730125103824,1.3566397075163,7.22911263521334,4.86160102364887e-13,3.14962294889252e-10,"","","False",561,"gi|446239731|ref|WP_000317586.1| hypothetical protein, partial [Escherichia coli]"
"13554466",61.95233161765,9.75934172332481,1.35927194482229,7.17983017342474,6.9798065049707e-13,4.22045633333895e-10,"O3K_01315","O3K_01315","False",543,"gi|510998262|ref|WP_016265900.1| glutamate decarboxylase [Escherichia coli]"
"61499660",81.6433611960392,-9.48847638260568,1.33535981410129,-7.10555782973856,1.19837512473627e-12,6.69539879247036e-10,"PLA2G1B","PLA2G1B","True",9606,"sp|P04054|PA21B_HUMAN Phospholipase A2 OS=Homo sapiens GN=PLA2G1B PE=1 SV=3"
"61501312",81.522877153387,-9.48215669320195,1.33566790361709,-7.09918735602134,1.25492590377063e-12,6.69539879247036e-10,"CPA1,Cpa1","","True",314146,"sp|P15085|CBPA1_HUMAN Carboxypeptidase A1 OS=Homo sapiens GN=CPA1 PE=1 SV=2"
"61483658",108.219780539414,-6.63589860489741,0.939151531446248,-7.06584441669221,1.5964220269508e-12,8.04419321357988e-10,"CTRB2","CTRB2","True",9606,"tr|H3BTQ4|H3BTQ4_HUMAN Chymotrypsin B2 chain A (Fragment) OS=Homo sapiens GN=CTRB2 PE=2 SV=1"
"37978224",73.0920232125526,-9.32764726071118,1.34387810383631,-6.94084324618723,3.89766315385439e-12,1.86062130555049e-09,"CL3_33150","CL3_33150","False",2,"gi|493912511|ref|WP_006857890.1| molecular chaperone GroEL [Roseburia intestinalis]"
"67728405",68.8783064225606,-9.24000902822202,1.34872175504522,-6.85093792967864,7.33673472491639e-12,3.32720919774958e-09,"","","False",NA,"763840445-stool1_revised_scaffold30329_2_gene19551 strand:+  start:2738 stop:3178 length:441 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11"
"56372669",67.7167893943195,-9.21801986078338,1.35020749467574,-6.82711353412917,8.66401286584553e-12,3.74202841396281e-09,"","","False",NA,"SRS043411.90132-T1-C"
"60800392",66.3272873781677,-9.18778585518634,1.35199215389574,-6.79573903495808,1.0775868513258e-11,4.44259670069317e-09,"","","False",NA,"SRS064557.127429-T1-C"
"67761687",110.801817763287,-8.20197498559979,1.21022195092282,-6.77724856944269,1.22486052729562e-11,4.83021086198751e-09,"","","False",NA,"MH0266_GL0031822  [gene]  locus=scaffold17342_2:410:823:- [Complete] codon-table.11"
"38178623",60.9257302275064,-9.0646625296136,1.35980826418046,-6.66613284268925,2.6263155900301e-11,9.92528433398875e-09,"","","False",NA,"SRS012273.225401-T1-C"
"46904478",60.5701585798629,-9.05733758154641,1.36027958151857,-6.65843823917075,2.76752537567238e-11,9.9697626392795e-09,"","","False",NA,"SRS018427.207950-T1-C"
"61534311",60.4169548775099,-9.05292045382883,1.36058204335241,-6.65371154798047,2.85792534312312e-11,9.9697626392795e-09,"DMBT1","DMBT1","True",9606,"sp|Q9UGM3-6|DMBT1_HUMAN Isoform 6 of Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1"
"23967352",42.9647831356688,9.21705228462143,1.40057764677288,6.58089346624856,4.67629572050907e-11,1.57088896981545e-08,"","","False",562,"gi|446375014|ref|WP_000452869.1| hypothetical protein, partial [Escherichia coli]"
"63798592",72.2903906667049,-6.63857056197439,1.0111582243993,-6.56531332266832,5.1923565496515e-11,1.6819526394764e-08,"BN656_01319,BN606_00058,BN564_00857,BN774_01357,BN774_01358,BN656_01318,RO1_19740,BN798_01290,EUBELI_00241,EUBELI_00264","","False",2,"gi|238916207|ref|YP_002929724.1| flagellin [Eubacterium eligens ATCC 27750]"
"54005868",56.4726722060753,-8.95661784992437,1.36716823685193,-6.55121850296061,5.70694828326595e-11,1.76469195255869e-08,"","","False",NA,"SRS045713.87029-T1-C"
"56296788",56.3447046189732,-8.95342829309304,1.36738326719709,-6.54785568017522,5.83690833260869e-11,1.76469195255869e-08,"","","False",NA,"SRS043001.106091-T1-C"
"61455332",70.3350384123326,-6.63640039610946,1.03065447377822,-6.43901575644596,1.20250718341816e-10,3.51830327535573e-08,"IGLL5","IGLL5","True",9606,"sp|B9A064|IGLL5_HUMAN Immunoglobulin lambda-like polypeptide 5 OS=Homo sapiens GN=IGLL5 PE=2 SV=2"
"61501318",51.8813696273903,-8.83162839019504,1.37628421756693,-6.41700913043095,1.38977590996479e-10,3.93914609480645e-08,"ANPEP,Anpep","","True",314146,"sp|P15144|AMPN_HUMAN Aminopeptidase N OS=Homo sapiens GN=ANPEP PE=1 SV=4"
"47341252",48.8131314471636,-8.74571662832418,1.38310556306483,-6.32324593427599,2.56125166729645e-10,6.91258146101107e-08,"","","False",NA,"SRS019030.45861-T1-C"
"61499891",48.7906094029551,-8.7439950609164,1.38322699197031,-6.32144623527132,2.59126537678475e-10,6.91258146101107e-08,"REG1A,REG1B","","True",9606,"sp|P05451|REG1A_HUMAN Lithostathine-1-alpha OS=Homo sapiens GN=REG1A PE=1 SV=3"
"47293995",47.5443674252436,-8.70652885957973,1.38622903887808,-6.2807289527178,3.36989208811268e-10,8.73283463976629e-08,"BN462_00722,RBR_04300","","False",1263,"gi|479150434|ref|YP_007780610.1| Glycosidases [Ruminococcus bromii L2-63]"
"61534314",47.2606487178655,-8.69822075051647,1.38696468046482,-6.27140753692545,3.5779875185293e-10,8.77090453866507e-08,"DMBT1","DMBT1","True",9606,"sp|Q9UGM3-9|DMBT1_HUMAN Isoform 9 of Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1"
"61738591",47.26996544663,-8.6999299525319,1.38686138717213,-6.27310705525622,3.53913381996248e-10,8.77090453866507e-08,"","","False",NA,"MH0001_GL0012565  [gene]  locus=scaffold1092_13:2:2608:- [Lack 3'-end] codon-table.11"
"61518899",47.0226803887123,-8.69126431126675,1.38750593012905,-6.26394750648623,3.75351876782993e-10,8.95905663795195e-08,"CUZD1","CUZD1","True",9606,"sp|Q86UP6|CUZD1_HUMAN CUB and zona pellucida-like domain-containing protein 1 OS=Homo sapiens GN=CUZD1 PE=2 SV=1"
"62396394",46.1234472408178,-8.66230120766238,1.38998066793174,-6.23195804625952,4.60640856072644e-10,1.04450314114472e-07,"EUR_14430","EUR_14430","False",39491,"gi|479141474|ref|YP_007772648.1| Flagellin and related hook-associated proteins [Eubacterium rectale DSM 17629]"
"65789189",46.1278754641856,-8.6642402984157,1.3898781927424,-6.23381267772834,4.55217385442979e-10,1.04450314114472e-07,"","","False",NA,"T2D-176A_GL0023595  [gene]  locus=scaffold19808_6:396:1061:- [Lack 5'-end] codon-table.11"
"43671111",45.4885851091641,-8.64295261533791,1.39166646262421,-6.21050578386452,5.28143324971751e-10,1.1683560871936e-07,"","","False",NA,"MH0413_GL0153573  [gene]  locus=scaffold144087_1:23032:23934:+ [Complete] codon-table.11"
"64983262",43.7051969904635,-8.58552108883623,1.39670585748674,-6.14697865181521,7.89727531344794e-10,1.70543540697554e-07,"","","False",NA,"159571453-stool2_revised_C1148314_1_gene31239 strand:+  start:400 stop:1188 length:789 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11"
"13684061",35.7411663909726,8.74042324361826,1.43000703535983,6.11215401567513,9.8295248161755e-10,2.0733439554119e-07,"AV82_18270,AV09_18315,AV20_18270,AV23_19055,AU24_18585,AV61_18270,AU92_18320,AU28_18560,AV95_18395,AU87_18280,SEEA1592_17660,SEEA0014_03090,AV49_18310,AV35_18290,CFSAN000658_03015,AV65_16225,AV51_18340,AV69_18300,AV18_18310,AU70_23190,CFSAN001080_14205,SEET0819_00400,AV12_22940,AV15_19880,AV43_18305,AV87_18310,AU50_18745,AV30_18270,AU32_18355,AU39_16465,AU55_18630,AU40_18315,AV07_19425,AV68_23405,AU74_18325,AU84_18280,AU90_18280,AU65_18580,AU36_18295,AV27_16200,AU96_18350,AU44_18290,AV63_18420,AV88_18295,AV53_18260,AV85_18290,AV59_18255,AU83_13930,AV83_18265,AV96_16205,AV62_16225,AU68_18640,AU23_18545,AU57_04115,AV72_07110,AU38_16265,AV41_18300,AU72_18275,AU85_18325,AU30_18535,AU86_03465,AV13_18270,AV16_18270,AV24_18270,AV36_18270,AV29_18340,AV76_18495,N559_0528,AV52_18320,AU22_18535,AU17_16665,AU52_18665,AU53_06865,AU69_18620,AU20_18510,AU78_18305,AV90_18265,AV28_18265,AV33_18270,AU94_18295,AU64_18605,AU27_18840,AV06_20395,AV97_18535,AV22_20640,AU56_18025,AV19_18345,AV26_18345,AU80_18295,AV78_18655,AV17_18260,AV42_18280,AV47_22435,AV77_18360,AV75_00300,AV02_18250,AV46_18270,AV14_18275,AU48_18780,AV86_18305,AV74_01810,AU63_18620,AV54_18280,MU9_191,AV56_18260,AV84_18270,AV93_18280,AU71_18265,AV73_02800,AV80_18315,AU98_18270,AU88_18255,AV40_16235,AU31_18755,AV57_18275,AU82_18275,AU34_18575,CS37_16455,AV44_18300,AV70_02870,AV94_18665,AU19_18565,DI57_20815,AU75_18285,AV81_18615,AV71_06215,AV32_18270,AU37_16465,AU29_18750,AU62_18320,AV01_18290,AU18_18555,AV66_18375,AU33_18555,AV45_18270,AV34_18285,AU54_16295,AV25_18330,AU93_18275,AU79_16210,AV92_18285,AU26_18610,AU99_18290,AV00_18285,AV91_18280,AV58_18275,AU76_18285,AV38_18305,AV21_18290,AV48_13470,AV55_18290,AU97_18270,AU21_18765,mdh,AU45_18310,AU35_18535,AU61_18250,AV60_18255,AV89_18270,AV05_18290,AV39_18330,AU58_00200,AV67_18355,AV04_18300,AU46_18320,AU41_18560,AU51_18605,AV11_18255,AV50_18275,AV10_18280,AU81_18305,AU25_18565,AU89_18265,AU47_18610,AU73_18270,AU91_18300","","False",131567,"gi|514235761|ref|WP_016538410.1| malate dehydrogenase, NAD-dependent [Cedecea davisae]"
"16010727",42.4116571353212,-8.54052354910114,1.40070508460518,-6.09730316750332,1.07872819423641e-09,2.1742366048276e-07,"BN747_01402,BN552_02616,BN568_01424,BN514_01819,BN514_01817,BN639_00043,CK5_18270,BN552_01641,CK1_20640,BN806_02308,CK1_20660,BN568_01426,BN806_02310,BN552_02618,CK5_18290,BN747_01404","","False",1239,"gi|517992502|ref|WP_019162710.1| microcompartments protein [Ruminococcus sp. JC304]"
"61637435",42.4184661234925,-8.5438988971996,1.40053130937936,-6.10046975742785,1.05757191310706e-09,2.1742366048276e-07,"","","False",NA,"T2D-68A_GL0005382  [gene]  locus=scaffold12227_1:95473:98706:+ [Complete] codon-table.11"
"58527538",76.8100493517967,-6.14676706790022,1.01173211611997,-6.07548872865013,1.23610662800394e-09,2.33751505767156e-07,"","","False",NA,"SRS047044.21679-T1-C"
"61513209",167.976184372601,-3.26574864219908,0.537539416299,-6.07536590466986,1.2370531727479e-09,2.33751505767156e-07,"AMY1B,AMY2A,Amy1","","True",314146,"tr|Q5T085|Q5T085_HUMAN Alpha-amylase 1 (Fragment) OS=Homo sapiens GN=AMY1B PE=3 SV=1"
"61565673",41.9282845536952,-8.52315972303804,1.40217065850567,-6.07854662436124,1.21276721291366e-09,2.33751505767156e-07,"EUR_21100,BN626_00519,ERE_20420,BN662_00252","","False",186802,"gi|547834602|ref|WP_022242474.1| glycosidases [Roseburia sp. CAG:45]"
"6155443",32.1357862081987,8.69500545023411,1.44588737411916,6.01361185239695,1.81434639405636e-09,3.29122435881823e-07,"","","False",NA,"MH0367_GL0097642  [gene]  locus=scaffold71598_4:1:513:+ [Lack both ends] codon-table.11"
"62849941",40.2477945599652,-8.46717727784117,1.40773761167349,-6.01474110489635,1.80174417512956e-09,3.29122435881823e-07,"","","False",NA,"MH0233_GL0020137  [gene]  locus=scaffold45386_12:722:2041:+ [Lack 3'-end] codon-table.11"
"8107171",30.2395240281468,8.71048862241748,1.45530378691416,5.98534044969901,2.15937706226135e-09,3.69538678390763e-07,"sucC,sucC_1","","False",1236,"gi|386596430|ref|YP_006092830.1| succinyl-CoA synthetase subunit beta [Escherichia coli DH1]"
"43285847",39.4725134367035,-8.43959202133627,1.40956438339136,-5.98737604381784,2.13253350883758e-09,3.69538678390763e-07,"","","False",NA,"SRS015854.43371-T1-C"
"61876717",39.5970527191548,-8.44185669453553,1.40998041914,-5.98721555274118,2.13463805974463e-09,3.69538678390763e-07,"RBR_01410,BN462_01086","","False",1263,"gi|479150193|ref|YP_007780369.1| hypothetical protein RBR_01410 [Ruminococcus bromii L2-63]"
"5518117",30.0211060104458,8.7024545992176,1.45661089043808,5.97445388905496,2.30862219012368e-09,3.87763023415217e-07,"sucC,BN643_01824,MU9_1388","","False",131567,"gi|495259828|ref|WP_007984583.1| malate--CoA ligase subunit beta [Pseudomonas sp. GM48]"
"50135812",38.9599367984874,-8.41895641285959,1.41236629675621,-5.96088736483973,2.50871851109672e-09,4.06322801707986e-07,"","","False",NA,"SRS020869.105744-T1-C"
"61499498",166.77465285733,-4.10533768245996,0.688516523149351,-5.96258411298786,2.48279771245691e-09,4.06322801707986e-07,"IGKC","IGKC","True",9606,"sp|P01834|IGKC_HUMAN Ig kappa chain C region OS=Homo sapiens GN=IGKC PE=1 SV=1"
"23958915",30.0132097037609,8.66960693889353,1.45699608548392,5.95032960298862,2.67603040044016e-09,4.18475788482624e-07,"","","False",543,"gi|486001610|ref|WP_001501633.1| hypothetical protein, partial [Escherichia coli]"
"25922093",30.0132097037609,8.66960693889353,1.45699608548392,5.95032960298862,2.67603040044016e-09,4.18475788482624e-07,"Y11_25661","Y11_25661","False",543,"gi|487480285|ref|WP_001698365.1| glutamate decarboxylase, partial [Escherichia coli]"
"46953445",37.4304760727563,-8.36322718854829,1.41724218470486,-5.9010571931924,3.61179663901378e-09,5.55237212133135e-07,"","","False",NA,"SRS018575.42070-T1-C"
"42831732",37.1743345681029,-8.35156374531715,1.41922336736072,-5.88460135126457,3.99014566123146e-09,6.03177019122823e-07,"","","False",NA,"SRS015782.6700-T1-C"
"62337865",36.7894715654094,-8.33776097508456,1.41985231935487,-5.87227337760941,4.29859111077630e-09,6.39151170077721e-07,"BN816_02461","BN816_02461","False",1262988,"gi|548310298|ref|WP_022500810.1| flagellin [Firmicutes bacterium CAG:95]"
"21124789",28.3442727347172,8.59453725121472,1.46760644496591,5.8561593816211,4.7369364445929e-09,6.81968469086629e-07,"","","False",543,"gi|553955361|ref|WP_023151958.1| hypothetical protein, partial [Escherichia coli]"
"38375657",36.5421468301619,-8.32736722483944,1.42178328645939,-5.85698770280015,4.71338012090498e-09,6.81968469086629e-07,"","","False",NA,"SRS013158.58469-T1-C"
"61587239",35.7768093708129,-8.29731010609328,1.42407277848971,-5.82646493312858,5.66137561009909e-09,8.0232307474373e-07,"","","False",NA,"T2D-78A_GL0028293  [gene]  locus=scaffold39737_1:156310:160236:+ [Complete] codon-table.11"
"62405618",35.5197076247722,-8.28601717438781,1.4261573427937,-5.81003015989547,6.24615889721757e-09,8.71579403042513e-07,"ERE_14590","ERE_14590","False",39491,"gi|479214863|ref|YP_007842245.1| Flagellin and related hook-associated proteins [Eubacterium rectale M104/1]"
"62417891",34.8744415471769,-8.25915756140656,1.42904378404289,-5.77949930830018,7.49232622945834e-09,1.02962725607859e-06,"EUR_04790,ERE_14720","","False",39491,"gi|479214874|ref|YP_007842256.1| Flagellin and related hook-associated proteins [Eubacterium rectale M104/1]"
"65686093",34.2463487263648,-8.2329271191273,1.43192520961537,-5.74955106861954,8.94807230014307e-09,1.21132859346713e-06,"rplF","rplF","False",2,"gi|479138156|ref|YP_007769588.1| LSU ribosomal protein L6P [Coprococcus catus GD/7]"
"61882611",34.1316261320365,-8.2260571016906,1.43245974691308,-5.74260960520364,9.3228495179419e-09,1.23925173700266e-06,"","","False",NA,"MH0005_GL0015456  [gene]  locus=scaffold5764_20:3:2186:+ [Lack both ends] codon-table.11"
"62174565",33.9767082773581,-8.22225759652643,1.43226993185093,-5.74071787285288,9.4276041734491e-09,1.23925173700266e-06,"BN634_00081,BN798_01825,BN634_01761","","False",84372,"gi|548211646|ref|WP_022431162.1| putative uncharacterized protein [Eubacterium sp. CAG:38]"
"63078357",139.024641332516,-3.80160763556946,0.66414186978816,-5.72408969906091,1.03989799534934e-08,1.34741068825979e-06,"BN656_00605,CK1_38800,BN605_01479,BN627_00402,BN774_00137,BN564_00752,BN690_00711,CK5_34170,BN803_02192,BN586_01300,BN526_00763,EubceDRAFT1_1803,RTO_05560,BN504_00867,BN765_02213,BN724_01456,BN652_00409,BN703_00585,BN596_01323,BN642_01762,BN546_00215,BN488_00091,Closa_0793,BN734_01779,BN538_01806,BN816_00558,BN568_02014,BN671_00476,CIY_29740,BN525_00755,BN508_00568,bpr_I2802,BN747_00416,BN561_00415,BN618_00121,BN630_00034,BN524_01005,BN651_02110,BN544_01249,BN537_00231,BN687_00151,BN450_01845,BN749_01267,EUBELI_01815,BN499_02467","","False",2,"gi|495392130|ref|WP_008116831.1| sugar ABC transporter ATP-binding protein [[Bacteroides] pectinophilus]"
"62214200",33.3485757792161,-8.19262686227913,1.43630817124604,-5.70394782003628,1.17063926412878e-08,1.49545044023211e-06,"BN765_01486","BN765_01486","False",1263077,"gi|547480504|ref|WP_022098438.1| putative uncharacterized protein [Eubacterium eligens CAG:72]"
"65051813",32.5773895730832,-8.16184480528531,1.44011582047172,-5.66749194006622,1.44902869200556e-08,1.82537364395701e-06,"","","False",NA,"SRS050422.104240-T1-C"
"66324910",48.6550872611433,-6.31130299625924,1.11535256283623,-5.65857219192666,1.52637509001683e-08,1.89646877622639e-06,"RpsE,rpsE","","False",2,"gi|545401009|ref|WP_021640638.1| ribosomal protein S5 [Clostridium symbiosum]"
"80889105",25.9986492246118,8.36422991642654,1.48669797958159,5.62604512234591,1.84388132688962e-08,2.2600004912012e-06,"AU51_00955,AU27_00950,EAE_11410,SU5_0793,J415_26635,AU82_00960,CFSAN002050_07250,AU86_21940,D782_3751,AU38_00805,SerAS12_4212,SN31241_11450,AV78_00965,STU288_00800,AU22_00945,ENC_46340,CFSAN001080_20970,Ent638_0665,AV58_00950,CFSAN001921_16620,BN745_00668,AU21_00945,AU46_00950,AV05_00955,A3UG_03820,AV46_00950,AV77_00955,AV91_00955,SEEH1578_09830,YPA_2917,C813_11155,AU32_00960,AV42_00950,SSPA0158,AV72_24125,AV30_00950,AU73_00950,AV36_00950,AV20_00950,AV94_00970,SEEA1592_10535,AV02_00950,AV18_00955,AV83_00960,ETEC_0114,AV27_00810,AU85_00965,AU84_00950,D364_00580,AV56_00950,AV96_00830,AV66_00960,Entcl_3608,AV00_00955,AU96_00965,AV35_00950,SE451236_06810,STBHUCCB_1830,SEEA0014_09970,AV67_00960,ECSF_0131,AU56_12800,CFSAN002064_16915,AU18_00955,SEET0819_07680,AU97_00950,BF17_11860,OO7_13079,O3O_04410,AV63_00960,AV25_00950,AV24_00960,NRG857_00615,AU76_00950,AV04_00965,AU87_00950,AV22_01040,S70_03740,AU19_00990,AV52_00960,Dd703_0682,P423_00635,AU81_00960,SEEB0189_13654,AV60_00955,AU69_00965,AV74_22780,AU37_00805,acnB,BN643_04248,TY21A_00845,AU39_00805,AU79_00820,AV69_00955,AV45_00950,A225_0924,AV65_00810,AU91_00950,AV93_00955,D781_3745,AV85_00955,APECO78_04030,AU26_00965,AU72_00960,SPAB_00197,M495_20890,AV13_00950,AV41_00965,AV86_00960,ECP_0125,AU61_00955,AU57_02660,AU74_00955,AU20_00945,AV49_00965,AU33_00945,AU89_00950,AV73_06845,STMMW_01641,AU88_00950,AU41_00945,Dd586_3503,AU24_00955,AV38_00950,AU34_00955,EcolC_3541,AU83_20645,AU40_00950,PC1_3553,AU53_00445,AV23_00985,Pat9b_0693,AU17_00795,E05_02370,AV48_03895,AV28_00950,AV75_08210,AV79_00980,AV84_00955,AU92_00950,O3K_20975,DI57_14775,CKO_03252,YPTS_0746,AV97_00965,ETAC_03215,AU93_00950,SerAS9_4211,N559_4302,AU80_00960,AV14_00955,KPHS_08450,KPN2242_03060,AU78_00960,AU54_00820,AU45_00950,ECL_00918,YPK_3487,AV43_00955,RORB6_14570,AU48_00950,AV53_00950,AV54_00960,LY180_00570,CS37_00810,M942_21790,AU28_00955,AV87_00960,W5S_3880,O3M_20875,CFSAN000658_09555,CFSAN002069_08425,AV62_00810,AU52_00955,AU47_00950,AV01_00950,ESA_03216,Pecwa_3738,AU64_00960,AV50_00960,Dd1591_0639,Kpn2146_0892,AU58_01725,H650_19430,AV51_00960,A1122_08830,AU90_00955,AV19_00970,A79E_4174,AV55_00960,ECSE_0118,UM146_23395,KPNJ2_04558,AU25_00945,PCC21_035470,STMDT12_C01590,AU65_00955,AU30_00955,AV89_00955,AV95_00955,AU98_00960,P262_04737,AU29_00955,AV09_00955,AV39_00960,AU94_00965,SEENIN0B_00164,AV61_00950,AU99_00950,AV21_00965,AV32_00960,SEHO0A_00157,AV15_00995,CFSAN001992_10200,YE105_C0819,Q786_00805,AU50_00965,Spro_4008,AV70_23775,AU68_00955,AU55_00965,AV59_00950,AV40_00845,AU71_00950,ETAF_0608,AV82_00950,Y11_39361,AV11_00950,AU31_00945,M621_21245,AV90_00955,AU23_00945,SARI_02835,AV76_00950,AV33_00955,BrE312_0733,AV80_00955,Z042_07230,AV92_00965,AV17_00955,YPDSF_2940,AU75_00955,A464_162,PAGR_g3450,AV71_17290,KPNJ1_04605,AV16_00960,AV29_00955,Kvar_4258,IA1_00810,AU44_00945,AV88_00955,AV10_00955,AU35_00945,KOX_11075,SerAS13_4212,AU62_00955,ECO55CA74_00580,CSSP291_14880,AV44_00960,Entas_0720,ECENHK_04005,AU36_00945,AV34_00955,AV57_00965,CDCO157_0120,AV26_00960,AU63_00960","","False",131567,"gi|495383846|ref|WP_008108553.1| bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase [Pantoea sp. YR343]"
"61499678",31.0463416708165,-8.09348049614611,1.44738175370128,-5.59180774211727,2.24717570142627e-08,2.7175844815915e-06,"CLPS","CLPS","True",9606,"sp|P04118|COL_HUMAN Colipase OS=Homo sapiens GN=CLPS PE=1 SV=2"
"62398453",30.5331380974521,-8.06659285597551,1.45137289390751,-5.55790513233161,2.73031705053474e-08,3.25841784846712e-06,"","","False",NA,"N087A_GL0098734  [gene]  locus=scaffold31614_1:20248:21801:- [Complete] codon-table.11"
"10523776",225.871843021276,-4.14884405815545,0.748572046459891,-5.54234435786903,2.98448645975127e-08,3.51549249220052e-06,"BN612_00394,BN509_00122,BN728_01327,BN697_00404,BN800_01705,BVU_0879,BN461_00876,BN659_02492,BN821_00619,BN536_00706,BN759_00051,Bacsa_2449,BN762_00318,BN543_02036","","False",976,"gi|325299546|ref|YP_004259463.1| hypothetical protein [Bacteroides salanitronis DSM 18170]"
"61699977",30.0305051231488,-8.04175580179605,1.45435059552415,-5.52944786940991,3.21240242773228e-08,3.68816329361162e-06,"","","False",NA,"MH0351_GL0040135  [gene]  locus=scaffold8327_3:973:3771:+ [Complete] codon-table.11"
"62722213",30.0243627474556,-8.0426997964714,1.45437258240284,-5.53001334993794,3.20206418340484e-08,3.68816329361162e-06,"BN806_01550","BN806_01550","False",1263,"C6JDA4|RSAG_01921 extracellular solute-binding protein, family 1 [Ruminococcus sp. 5_1_39BFAA]"
"27212193",24.0694795448297,8.30208545451697,1.50214518323849,5.52681960915283,3.26087939133371e-08,3.6970220099246e-06,"","","False",562,"gi|485767730|ref|WP_001392211.1| hypothetical protein, partial [Escherichia coli]"
